ID,ID_COD,ID_SAMPLE,Belts,Species,elevation,lat,lon,wax,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,abu_total,ACL,CPI
62,ALK10-16,Sp2_136,Coastal,Sp2,265,23.5,70.54,n-Alkanes,0.598689879938058,0.0583139493446159,0.363490284248106,0.283794553477131,0.28249868793614,1.45979253192689,0.156151797689472,0.492428905576757,0.123755159164685,3.57918062421843,1.58549148940306,81.2332752353615,0.599985745479049,9.07300258525174,0.046003226705197,0.0641453442790775,0,407.167919799499,29.005377942329,56.3834956937753
63,ALK11-16,"Nolana_sp_50,3m",Coastal,Nolana aplocaryoides,50,22.09,70.16,n-Alkanes,0.694172777440215,0.0491081461258667,0.487752095419626,0.284660779238075,0.268013950042865,0.337930632662743,0.192270877204664,3.35433608283462,0.685017021382851,28.6541870937133,2.37716720907585,32.0626253714324,1.65719184638306,26.6116211514612,0.730795801669675,1.553149163913,0,332.412907724105,28.8561422752897,23.7219431408703
64,ALK1-17,Alaysia desertica_3479m,Puna,Aloysia deserticola,3479,23.61002,67.87349,n-Alkanes,0.336928918055869,0.353691550794967,0.508745903631623,4.19149631641144,0.519641614912037,2.66525860551657,1.16751737027817,5.72443908040195,2.35766429475412,10.0961336987587,3.45896926571286,22.2306035385917,6.32454133246168,24.2261949661813,4.67342200766051,11.1647515358762,0,183.058289964651,29.4471290443363,6.10329333204832
65,ALK2-17,Alaysia desertica_3192m,Prepuna,Aloysia deserticola,3192,23.57637,67.89881,n-Alkanes,0.654585543995039,0.140104274328762,0.706263350099907,3.86205470957072,0.725786076850639,3.45322584349663,1.31720985782861,4.84508142125451,1.99016973288316,9.11366820551686,4.36275523094237,21.0259767105354,6.61590757711475,23.5570408139828,4.77502928409011,11.8146948712648,1.04044649624474,228.579978579979,29.4883619616629,5.4249422836631
66,ALK3-17,Alaysia desertica_2940m,Prepuna,Aloysia deserticola,2940,23.56926,67.92184,n-Alkanes,1.18943731844644,0.291681111257217,0.829617586936512,7.02305954359078,0.902537864750816,5.55389525779109,1.1440115716113,4.02017859490993,1.45481931311489,6.43730649229554,2.63110707326695,14.4190883769859,5.38175558557372,23.144418012504,5.90773791734907,17.7315816527799,1.93776672683586,221.214342531712,29.7704274937133,5.84691472762434
67,ALK4-17,Tiquila atacamensis_2732m,Prepuna,Tiquilia atacamensis,2732,23.51726,67.97286,n-Alkanes,0.823139208550981,0.165164963542856,0.471995810449705,0.475352821903828,0.502208913536813,1.80002954170079,0.649917417518229,3.28718561587732,1.51602637268199,20.6791905573981,7.22026023552793,33.5184165648374,3.98208698688081,21.0900887593828,1.59122342925435,2.22771280095607,0,87.6812293810002,28.8278956352109,8.02857085354076
68,ALK5-17,Tiquila atacamensis_2348m,Hyperarid Desert,Tiquilia atacamensis,2350,22.87,68.3,n-Alkanes,1.00312343428529,0.158836760582898,0.71849648746895,0.65986546846184,0.681185839009881,2.02863325764601,0.624686857057574,2.57017066956624,1.13424371315573,17.9805345016896,6.03792893920495,33.9878687091582,4.54870105642435,24.2295351093202,1.95294594220048,1.68324325476777,0,60.3316940801661,28.9609419428217,8.44067233267757
69,ALK6-17,Tiquila atacamensis_2510m,Hyperarid Desert,Tiquilia atacamensis,2510,23.44,68,n-Alkanes,0.147824801523465,0.063477708889488,0.235650124781524,0.490430517995496,0.341736158816011,1.73998486969679,0.428691924418049,2.61823810227738,1.02086068816793,17.2328936270119,5.49125659776873,35.8596881766246,4.06170381127122,26.3545534386658,1.64781175815862,2.2651976939331,0,121.40414603166,29.0742559253198,9.95170378004101
70,ALK7-17,Junellia seriploide_3479m,Puna,Junellia seriploide,3479,23.61002,67.87349,n-Alkanes,0.838796760509064,0.803846895487853,0.948467026610105,23.2259930582337,1.31242768993444,18.2558812186656,0.625482067103742,1.27988816043193,0.304907443116082,2.44890088700347,1.40040493636714,11.9275453143077,2.47782491322793,16.8036540686463,2.19340532202083,14.4258580794447,0.726716158889319,94.1398574106092,28.566454525272,12.8860338759672
71,ALK8-17,Junellia seriploide_3747m,Puna,Junellia seriploide,3747,23.6262,67.83494,n-Alkanes,1.1422401545718,1.00206474588471,1.20759220321646,25.0866624992897,1.32219507112955,13.8659998863442,0.629842207952112,1.243583186528,0.509556553200355,3.82830406698111,1.27862703869978,16.686556420602,3.3632626773503,13.7608683298289,2.37066924286336,11.6468716258453,1.05510408971226,63.9563762536013,28.6441595927932,10.1520268357598
72,ALK10-17,Perilyle eurozi_50.3m,Coastal,Perityle emoryi,50,22.09,70.16,n-Alkanes,0.129047482099271,0.0368707091712201,0.27136841950018,0.205001142991984,0.298652744286883,1.86344564151347,0.483006290142984,2.42461783509944,0.489643017793804,13.6672344755879,4.30797365956536,51.0106261383831,3.88469791827975,20.9278145255846,0,0,0,789.95012460112,28.9292722142013,14.4633416069524
73,ALK11-17,Ephedra sp._933m,Coastal,Ephedra sp.,933,23.38,69.93,n-Alkanes,0.107081892451987,0.137946673217559,0.287231429165329,0.314316849020831,0.353370245091555,1.02231712617396,1.03365520890417,8.05633767329946,3.85809759569658,14.6362050177316,3.35733227511229,20.6838123673287,2.31044930302286,43.6138249022091,0.167551667013108,0.0604697745611223,0,113.71587170063,29.225243523909,11.2295962020609
74,ALK12-17,Ephedra sp._290m,Coastal,Ephedra sp.,265,23.5,70.54,n-Alkanes,1.09442836468886,0.465810419681621,1.94916787264834,14.3632416787265,1.85871924746744,3.3465991316932,2.88078871201158,12.2286541244573,6.62988422575977,25.9949348769899,7.05951519536905,22.1282561505066,0,0,0,0,0,27.0075638766993,27.1006744763933,5.21696640619015
75,CL2-QIN 208-B,Middens,Middens,Middens,3592,,,n-Alkanes,0,0,0,0,0,0.211205373467833,0,0,0,3.2167568404339,1.67974273586136,38.923500835873,2.99730125706498,37.5683510719695,2.14587959527278,13.257262290057,0,103.177940879942,30.292860969903,20.4847105219586
76,CL26-QIN 256,Middens,Middens,Middens,3600,,,n-Alkanes,0,0,0,0,0,0.369377128023741,0.0814995798486547,1.52154457540029,0.506086100673096,8.07812703532237,3.15120754503528,68.8478167681608,2.07659614945019,9.59211965098845,0.924428702073651,4.67735290316893,0.17384386185459,238.457880507935,29.144327900894,19.8874910849865
77,CL18-QIN 237-B,Middens,Middens,Middens,3600,,,n-Alkanes,0,0,0,0,0,0.182705136976426,0,0.389002041998588,0.188996275121956,4.31309946027277,2.08577442599918,83.8003192752608,1.27500399749403,5.33409875514103,0.391623349559226,2.03937728217589,0,368.906955993647,29.078569420908,35.999968356708
78,CL1-QIN 208-A,Middens,Middens,Middens,3592,,,n-Alkanes,0,0,0,0.334972351880228,0.128774748482257,0.968575715578208,0.128774748482257,0.556970537914057,0.234638652142518,3.55946034984583,1.87513414431066,74.0566245658582,1.72344855100641,11.9819965205436,0.78805405896351,3.53222024824646,0.130354806745844,266.263582682841,29.2422947698306,28.8897403780774
79,CL9-QIN 215-B,Middens,Middens,Middens,3584,,,n-Alkanes,0,0,0,0,0.332483537581334,1.76178058419534,0,0.932135142456341,0.388071171868706,5.54085288662914,2.43994972250126,48.412284379667,3.2758487730976,22.932134706158,2.43856003164408,11.1835371731903,0.362361891010795,313.444739110406,29.7185492540972,15.2741859568882
80,CL28-QIN 260-A,Middens,Middens,Middens,3618,,,n-Alkanes,0,0,0,1.03573925270094,0.161863496582894,3.40848969971955,0.212855176142245,1.54331698042476,0.436470064485086,6.70309317588362,2.75401850977889,34.5069001258975,3.62274831658361,28.9074790357176,2.90091197199573,13.3149099414518,0.491204252635949,171.121145546458,29.8038112495249,12.747842828113
